network : copy_seq2seq
cuda_device : 0
seed : 0
spv_proportion : 100
truncated : False
domain : personage
dialog_path : data/dialogue/PersonageNLG/train.json
slot_path : data/dialogue/PersonageNLG/slot_value.json
personality_path : data/dialogue/PersonageNLG/personality.json
split : 3
grad_clip_norm : 1.0
max_turn : 100
emb_size : 64
hidden_size : 64
lr : 0.001
lr_decay : 0.9
batch_size : 32
dropout_rate : 0.0
epoch_num : 100
cuda : False
early_stop_count : 30
vocab_size : None
remove_slot_value : True
encoder_layer_num : 1
beam_search : False
beam_size : 5
beam_len_bonus : 0.5
teacher_force : True
model_path : ./models/copy_seq2seq_personage.pkl
result_path : ./results/copy_seq2seq_personage.csv
vocab_path : ./vocabs/personage_wValue.p
slot_max_ts : 29
text_max_ts : 62
personality_size : 5
mode : train
START_CSV_SECTION
dial_id,slot_value,slot_seq,slot_value_seq,personality,delex_text,text,pred_delex_text,pred_text
8800,"{'name': 'nameVariable', 'food': 'French', 'customerRating': 'mediocre'}","['name', 'nameVariable', 'EOS_name', 'food', 'foodVariable', 'EOS_food', 'customer', 'rating', 'customerRatingVariable', 'EOS_customerRating', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'food', 'french', 'EOS_food', 'customer', 'rating', 'mediocre', 'EOS_customerRating', 'EOS_A']",conscientiousness,"['did', 'you', 'say', 'nameVariable', '?', 'i', 'see', ',', 'well', 'it', 'is', 'a', 'foodVariable', 'restaurant', ',', 'also', 'nameVariable', 'has', 'a', 'customerRatingVariable', 'rating', '.', 'EOS']","['did', 'you', 'say', 'nameVariable', '?', 'i', 'see', ',', 'well', 'it', 'is', 'a', 'french', 'restaurant', ',', 'also', 'nameVariable', 'has', 'a', 'mediocre', 'rating', '.', 'EOS']","['nameVariable', 'is', 'see', ',', 'place', '...', 'nameVariable', ',', 'nameVariable', 'nameVariable', 'is', 'a', 'foodVariable', 'place', 'with', 'a', 'a', 'customerRatingVariable', 'rating', 'rating', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
14818,"{'name': 'nameVariable', 'food': 'Chinese', 'familyFriendly': 'no'}","['name', 'nameVariable', 'EOS_name', 'food', 'foodVariable', 'EOS_food', 'family', 'friendly', 'no', 'EOS_familyFriendly', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'food', 'chinese', 'EOS_food', 'family', 'friendly', 'no', 'EOS_familyFriendly', 'EOS_A']",disagreeable,"['actually', ',', 'everybody', 'knows', 'that', 'nameVariable', 'is', 'a', 'foodVariable', 'restaurant', 'and', 'it', 'is', ""n't"", 'damn', 'family', 'friendly', '.', 'EOS']","['actually', ',', 'everybody', 'knows', 'that', 'nameVariable', 'is', 'a', 'chinese', 'restaurant', 'and', 'it', 'is', ""n't"", 'damn', 'family', 'friendly', '.', 'EOS']","['nameVariable', 'is', 'see', 'foodVariable', 'place', ',', 'it', 'on', 'nameVariable', ""n't"", 'is', ',', 'it', 'is', 'it', 'it', 'it', 'it', 'it', 'it', 'friendly', '.', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
14477,"{'name': 'nameVariable', 'food': 'Chinese', 'customerRating': 'low'}","['name', 'nameVariable', 'EOS_name', 'food', 'foodVariable', 'EOS_food', 'customer', 'rating', 'customerRatingVariable', 'EOS_customerRating', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'food', 'chinese', 'EOS_food', 'customer', 'rating', 'low', 'EOS_customerRating', 'EOS_A']",unconscientiousness,"['yeah', ',', 'mmhm', '...', 'i', 'do', ""n't"", 'know', '.', 'nameVariable', 'is', 'a', 'foodVariable', 'place', 'with', 'a', 'damn', 'customerRatingVariable', 'rating', '.', 'EOS']","['yeah', ',', 'mmhm', '...', 'i', 'do', ""n't"", 'know', '.', 'nameVariable', 'is', 'a', 'chinese', 'place', 'with', 'a', 'damn', 'low', 'rating', '.', 'EOS']","['nameVariable', ""'s"", 'see', ',', 'nameVariable', '...', 'find', 'know', '.', 'nameVariable', 'is', 'a', 'foodVariable', 'place', 'with', 'a', 'customerRatingVariable', 'rating', 'rating', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
11443,"{'name': 'nameVariable', 'food': 'English', 'customerRating': 'low'}","['name', 'nameVariable', 'EOS_name', 'food', 'foodVariable', 'EOS_food', 'customer', 'rating', 'customerRatingVariable', 'EOS_customerRating', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'food', 'english', 'EOS_food', 'customer', 'rating', 'low', 'EOS_customerRating', 'EOS_A']",conscientiousness,"['let', ""'s"", 'see', ',', 'nameVariable', '...', 'well', ',', 'i', 'see', 'it', 'is', 'an', 'foodVariable', 'restaurant', 'with', 'a', 'customerRatingVariable', 'rating', '.', 'EOS']","['let', ""'s"", 'see', ',', 'nameVariable', '...', 'well', ',', 'i', 'see', 'it', 'is', 'an', 'english', 'restaurant', 'with', 'a', 'low', 'rating', '.', 'EOS']","['nameVariable', 'is', 'see', ',', 'place', '...', 'nameVariable', ',', 'nameVariable', 'nameVariable', 'is', 'a', 'foodVariable', 'place', 'with', 'a', 'a', 'customerRatingVariable', 'rating', 'rating', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
455,"{'name': 'nameVariable', 'customerRating': 'excellent', 'area': 'riverside'}","['name', 'nameVariable', 'EOS_name', 'customer', 'rating', 'customerRatingVariable', 'EOS_customerRating', 'area', 'areaVariable', 'EOS_area', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'customer', 'rating', 'excellent', 'EOS_customerRating', 'area', 'riverside', 'EOS_area', 'EOS_A']",extravert,"['nameVariable', 'is', 'in', 'areaVariable', 'with', 'a', 'customerRatingVariable', 'rating', 'pal', '.', 'EOS']","['nameVariable', 'is', 'in', 'riverside', 'with', 'a', 'excellent', 'rating', 'pal', '.', 'EOS']","['nameVariable', 'is', 'in', 'what', 'i', 'can', 'find', 'on', '.', 'nameVariable', 'is', 'in', 'areaVariable', ',', 'EOS', 'customerRatingVariable', 'rating', 'EOS', 'EOS', '.', 'EOS', 'rating', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
10280,"{'name': 'nameVariable', 'food': 'Japanese', 'familyFriendly': 'no'}","['name', 'nameVariable', 'EOS_name', 'food', 'foodVariable', 'EOS_food', 'family', 'friendly', 'no', 'EOS_familyFriendly', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'food', 'japanese', 'EOS_food', 'family', 'friendly', 'no', 'EOS_familyFriendly', 'EOS_A']",disagreeable,"['nameVariable', 'is', ""n't"", 'damn', 'kid', 'friendly', 'and', 'it', ""'s"", 'a', 'foodVariable', 'place', '.', 'EOS']","['nameVariable', 'is', ""n't"", 'damn', 'kid', 'friendly', 'and', 'it', ""'s"", 'a', 'japanese', 'place', '.', 'EOS']","['nameVariable', 'is', 'see', 'foodVariable', 'place', ',', 'it', 'on', 'nameVariable', ""n't"", 'is', ',', 'it', 'is', 'it', 'it', 'it', 'it', 'it', 'it', 'friendly', '.', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
5072,"{'name': 'nameVariable', 'food': 'Chinese', 'customerRating': 'mediocre'}","['name', 'nameVariable', 'EOS_name', 'food', 'foodVariable', 'EOS_food', 'customer', 'rating', 'customerRatingVariable', 'EOS_customerRating', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'food', 'chinese', 'EOS_food', 'customer', 'rating', 'mediocre', 'EOS_customerRating', 'EOS_A']",conscientiousness,"['you', 'want', 'to', 'know', 'more', 'about', 'nameVariable', '?', 'i', 'see', ',', 'it', 'is', 'a', 'foodVariable', 'restaurant', 'with', 'a', 'customerRatingVariable', 'rating', '.', 'EOS']","['you', 'want', 'to', 'know', 'more', 'about', 'nameVariable', '?', 'i', 'see', ',', 'it', 'is', 'a', 'chinese', 'restaurant', 'with', 'a', 'mediocre', 'rating', '.', 'EOS']","['nameVariable', 'is', 'see', ',', 'place', '...', 'nameVariable', ',', 'nameVariable', 'nameVariable', 'is', 'a', 'foodVariable', 'place', 'with', 'a', 'a', 'customerRatingVariable', 'rating', 'rating', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
8210,"{'name': 'nameVariable', 'food': 'Indian', 'familyFriendly': 'no'}","['name', 'nameVariable', 'EOS_name', 'food', 'foodVariable', 'EOS_food', 'family', 'friendly', 'no', 'EOS_familyFriendly', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'food', 'indian', 'EOS_food', 'family', 'friendly', 'no', 'EOS_familyFriendly', 'EOS_A']",unconscientiousness,"['yeah', ',', 'oh', 'god', 'i', 'do', ""n't"", 'know', '.', 'err', '...', 'nameVariable', 'is', 'an', 'foodVariable', 'place', 'and', 'it', 'is', ""n't"", 'family', 'friendly', '.', 'EOS']","['yeah', ',', 'oh', 'god', 'i', 'do', ""n't"", 'know', '.', 'err', '...', 'nameVariable', 'is', 'an', 'indian', 'place', 'and', 'it', 'is', ""n't"", 'family', 'friendly', '.', 'EOS']","['nameVariable', 'is', 'see', ',', 'nameVariable', '...', 'find', 'on', 'is', 'nameVariable', 'is', ""n't"", ',', 'is', 'it', 'it', 'it', 'it', 'it', 'it', 'it', 'friendly', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
5623,"{'name': 'nameVariable', 'food': 'fast food', 'area': 'riverside'}","['name', 'nameVariable', 'EOS_name', 'food', 'foodVariable', 'EOS_food', 'area', 'areaVariable', 'EOS_area', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'food', 'fast food', 'EOS_food', 'area', 'riverside', 'EOS_area', 'EOS_A']",conscientiousness,"['you', 'want', 'to', 'know', 'more', 'about', 'nameVariable', '?', 'i', 'see', ',', 'it', 'is', 'sort', 'of', 'in', 'areaVariable', 'and', 'it', 'is', 'a', 'fast', 'food', 'restaurant', '.', 'EOS']","['you', 'want', 'to', 'know', 'more', 'about', 'nameVariable', '?', 'i', 'see', ',', 'it', 'is', 'sort', 'of', 'in', 'riverside', 'and', 'it', 'is', 'a', 'fast', 'food', 'restaurant', '.', 'EOS']","['nameVariable', 'is', 'see', 'foodVariable', 'i', ',', 'not', 'sure', '.', 'nameVariable', 'is', 'is', 'foodVariable', 'place', 'in', 'in', 'in', 'in', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
12941,"{'name': 'nameVariable', 'food': 'Japanese', 'priceRange': 'cheap'}","['name', 'nameVariable', 'EOS_name', 'food', 'foodVariable', 'EOS_food', 'price', 'range', 'priceRangeVariable', 'EOS_priceRange', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'food', 'japanese', 'EOS_food', 'price', 'range', 'cheap', 'EOS_priceRange', 'EOS_A']",agreeable,"['you', 'want', 'to', 'know', 'more', 'about', 'nameVariable', '?', 'i', 'see', ',', 'yeah', ',', 'it', 'is', 'a', 'foodVariable', 'restaurant', 'and', 'priceRangeVariable', ',', 'you', 'know', ',', 'okay', '?', 'EOS']","['you', 'want', 'to', 'know', 'more', 'about', 'nameVariable', '?', 'i', 'see', ',', 'yeah', ',', 'it', 'is', 'a', 'japanese', 'restaurant', 'and', 'cheap', ',', 'you', 'know', ',', 'okay', '?', 'EOS']","['nameVariable', 'is', 'see', ',', 'i', '...', 'nameVariable', ',', '.', 'nameVariable', 'is', 'a', 'foodVariable', 'a', 'and', 'a', 'a', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
9788,"{'name': 'nameVariable', 'food': 'Chinese', 'priceRange': 'moderate'}","['name', 'nameVariable', 'EOS_name', 'food', 'foodVariable', 'EOS_food', 'price', 'range', 'priceRangeVariable', 'EOS_priceRange', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'food', 'chinese', 'EOS_food', 'price', 'range', 'moderate', 'EOS_priceRange', 'EOS_A']",conscientiousness,"['let', ""'s"", 'see', 'what', 'we', 'can', 'find', 'on', 'nameVariable', '.', 'well', ',', 'it', 'is', 'damn', 'moderately', 'priced', 'and', 'a', 'foodVariable', 'restaurant', '.', 'EOS']","['let', ""'s"", 'see', 'what', 'we', 'can', 'find', 'on', 'nameVariable', '.', 'well', ',', 'it', 'is', 'damn', 'moderately', 'priced', 'and', 'a', 'chinese', 'restaurant', '.', 'EOS']","['nameVariable', 'is', 'see', ',', 'nameVariable', '...', 'nameVariable', ',', 'nameVariable', '.', 'is', ',', 'foodVariable', 'is', 'and', 'foodVariable', 'a', 'restaurant', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
10533,"{'name': 'nameVariable', 'food': 'French', 'familyFriendly': 'yes'}","['name', 'nameVariable', 'EOS_name', 'food', 'foodVariable', 'EOS_food', 'family', 'friendly', 'yes', 'EOS_familyFriendly', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'food', 'french', 'EOS_food', 'family', 'friendly', 'yes', 'EOS_familyFriendly', 'EOS_A']",disagreeable,"['moderately', 'priced', 'nameVariable', 'is', 'it', ""'s"", 'a', 'foodVariable', 'place', ',', 'also', 'it', 'is', 'damn', 'family', 'friendly..', 'obviously', ',', 'basically', '.', 'EOS']","['moderately', 'priced', 'nameVariable', 'is', 'it', ""'s"", 'a', 'french', 'place', ',', 'also', 'it', 'is', 'damn', 'family', 'friendly..', 'obviously', ',', 'basically', '.', 'EOS']","['nameVariable', 'is', 'see', ',', 'more', 'about', 'nameVariable', '?', 'nameVariable', ',', 'is', ',', 'is', 'is', 'is', 'foodVariable', 'it', 'is', '.', 'friendly', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
11478,"{'name': 'nameVariable', 'food': 'Indian', 'area': 'city centre'}","['name', 'nameVariable', 'EOS_name', 'food', 'foodVariable', 'EOS_food', 'area', 'areaVariable', 'EOS_area', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'food', 'indian', 'EOS_food', 'area', 'city centre', 'EOS_area', 'EOS_A']",conscientiousness,"['let', ""'s"", 'see', 'what', 'we', 'can', 'find', 'on', '.', 'i', 'see', ',', 'nameVariable', 'is', 'an', 'foodVariable', 'restaurant', 'sort', 'of', 'in', 'city', 'centre', '.', 'EOS']","['let', ""'s"", 'see', 'what', 'we', 'can', 'find', 'on', '.', 'i', 'see', ',', 'nameVariable', 'is', 'an', 'indian', 'restaurant', 'sort', 'of', 'in', 'city', 'centre', '.', 'EOS']","['nameVariable', 'is', 'see', 'foodVariable', 'i', ',', 'find', 'on', '.', 'nameVariable', 'is', ',', 'foodVariable', 'place', 'in', 'in', 'in', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
8008,"{'name': 'nameVariable', 'priceRange': 'cheap', 'near': 'nearVariable'}","['name', 'nameVariable', 'EOS_name', 'price', 'range', 'priceRangeVariable', 'EOS_priceRange', 'near', 'nearVariable', 'EOS_near', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'price', 'range', 'cheap', 'EOS_priceRange', 'near', 'nearvariable', 'EOS_near', 'EOS_A']",extravert,"['nameVariable', 'is', 'priceRangeVariable', 'friend', 'and', 'it', ""'s"", 'near', 'nearVariable', ',', 'you', 'know', '!', 'EOS']","['nameVariable', 'is', 'cheap', 'friend', 'and', 'it', ""'s"", 'near', 'nearVariable', ',', 'you', 'know', '!', 'EOS']","['nameVariable', 'is', 'near', 'nearVariable', 'i', 'about', '?', 'nameVariable', '.', 'nameVariable', 'is', 'near', 'nearVariable', 'nearVariable', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
8754,"{'name': 'nameVariable', 'customerRating': 'decent', 'near': 'nearVariable'}","['name', 'nameVariable', 'EOS_name', 'customer', 'rating', 'customerRatingVariable', 'EOS_customerRating', 'near', 'nearVariable', 'EOS_near', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'customer', 'rating', 'decent', 'EOS_customerRating', 'near', 'nearvariable', 'EOS_near', 'EOS_A']",agreeable,"['you', 'want', 'to', 'know', 'more', 'about', '?', 'ok', ',', 'well', ',', 'it', 'seems', 'to', 'me', 'that', 'nameVariable', 'is', 'near', 'nearVariable', 'with', 'a', 'customerRatingVariable', 'rating', ',', 'you', 'see', '?', 'EOS']","['you', 'want', 'to', 'know', 'more', 'about', '?', 'ok', ',', 'well', ',', 'it', 'seems', 'to', 'me', 'that', 'nameVariable', 'is', 'near', 'nearVariable', 'with', 'a', 'decent', 'rating', ',', 'you', 'see', '?', 'EOS']","['nameVariable', ""'s"", 'see', 'nearVariable', 'i', 'about', 'find', 'nameVariable', '.', 'nameVariable', 'is', 'near', 'nearVariable', 'nearVariable', 'with', 'a', 'customerRatingVariable', 'rating', '.', 'rating', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
5770,"{'name': 'nameVariable', 'food': 'French', 'priceRange': 'high'}","['name', 'nameVariable', 'EOS_name', 'food', 'foodVariable', 'EOS_food', 'price', 'range', 'priceRangeVariable', 'EOS_priceRange', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'food', 'french', 'EOS_food', 'price', 'range', 'high', 'EOS_priceRange', 'EOS_A']",unconscientiousness,"['err', '...', 'yeah', ',', 'i', 'am', 'not', 'sure', '.', 'i', 'mean', ',', 'nameVariable', 'is', 'a', 'foodVariable', 'place', ',', 'and', 'it', 'is', 'expensive', '.', 'EOS']","['err', '...', 'yeah', ',', 'i', 'am', 'not', 'sure', '.', 'i', 'mean', ',', 'nameVariable', 'is', 'a', 'french', 'place', ',', 'and', 'it', 'is', 'expensive', '.', 'EOS']","['nameVariable', 'is', 'see', 'foodVariable', 'place', 'and', 'nameVariable', ',', '.', 'nameVariable', 'is', 'a', 'foodVariable', 'place', 'and', 'it', 'is', 'a', 'foodVariable', 'range', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
797,"{'name': 'nameVariable', 'eatType': 'restaurant', 'food': 'fast food'}","['name', 'nameVariable', 'EOS_name', 'eat', 'type', 'eatTypeVariable', 'EOS_eatType', 'food', 'foodVariable', 'EOS_food', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'eat', 'type', 'restaurant', 'EOS_eatType', 'food', 'fast food', 'EOS_food', 'EOS_A']",extravert,"['nameVariable', 'is', 'a', 'fast', 'food', 'place', 'and', 'nameVariable', 'is', 'a', 'eatTypeVariable', 'pal', '.', 'EOS']","['nameVariable', 'is', 'a', 'fast', 'food', 'place', 'and', 'nameVariable', 'is', 'a', 'restaurant', 'pal', '.', 'EOS']","['oh', 'god', 'oh', ',', 'i', 'do', ""n't"", 'know', 'nameVariable', 'nameVariable', 'is', 'a', 'eatTypeVariable', ',', 'is', 'is', 'a', 'a', 'is', 'eatTypeVariable', 'a', 'eatTypeVariable', 'eatTypeVariable', 'EOS', 'eatTypeVariable', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
2907,"{'name': 'nameVariable', 'priceRange': 'moderate', 'customerRating': 'mediocre'}","['name', 'nameVariable', 'EOS_name', 'price', 'range', 'priceRangeVariable', 'EOS_priceRange', 'customer', 'rating', 'customerRatingVariable', 'EOS_customerRating', 'EOS_A']","['name', 'namevariable', 'EOS_name', 'price', 'range', 'moderate', 'EOS_priceRange', 'customer', 'rating', 'mediocre', 'EOS_customerRating', 'EOS_A']",unconscientiousness,"['yeah', ',', 'oh', 'god', 'i', 'do', ""n't"", 'know', '.', 'nameVariable', 'is', 'moderately', 'priced', 'with', 'a', 'customerRatingVariable', 'rating', '!', 'EOS']","['yeah', ',', 'oh', 'god', 'i', 'do', ""n't"", 'know', '.', 'nameVariable', 'is', 'moderately', 'priced', 'with', 'a', 'mediocre', 'rating', '!', 'EOS']","['let', ""'s"", 'see', ',', 'more', 'about', 'nameVariable', '?', 'nameVariable', '.', 'is', ',', ',', 'with', 'a', 'customerRatingVariable', 'rating', 'rating', '.', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS', 'EOS']",[]
